customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
4874,AW00015873,Hailey Richardson,42,40-49,New,2013-09-16,136,2,3124,6,6,1562,284
4875,AW00015874,Samuel Martin,76,50 and above,New,2013-11-03,134,3,226,6,6,75,25
4876,AW00015875,Devin Morris,76,50 and above,New,2013-04-08,141,1,15,3,3,15,15
4877,AW00015876,Eduardo Turner,75,50 and above,New,2013-12-01,133,2,4789,5,5,2394,957
4878,AW00015877,Jordan Perez,69,50 and above,New,2013-12-26,133,1,40,2,2,40,40
4879,AW00015878,Kevin Flores,75,50 and above,New,2013-11-16,134,3,226,7,7,75,28
4880,AW00015879,Tyler Wilson,75,50 and above,New,2013-08-15,137,3,197,6,6,65,49
4881,AW00015880,Patrick Bailey,74,50 and above,New,2013-03-16,142,1,133,3,3,133,133
4882,AW00015881,Destiny Williams,74,50 and above,New,2013-03-08,142,1,565,1,1,565,565
4883,AW00015882,Maurice Xie,74,50 and above,New,2013-04-15,141,2,1372,4,4,686,196
4884,AW00015883,Tristan Coleman,74,50 and above,New,2013-04-04,141,1,90,4,4,90,90
4885,AW00015884,Dakota Bradley,74,50 and above,New,2013-05-07,140,1,40,2,2,40,40
4886,AW00015885,Garrett Sanchez,74,50 and above,New,2013-04-27,141,2,1398,5,5,699,233
4887,AW00015886,Matthew Brown,74,50 and above,New,2013-04-11,141,2,1422,4,4,711,284
4888,AW00015887,Deanna Vazquez,73,50 and above,New,2013-12-25,133,1,40,2,2,40,40
4889,AW00015888,Amanda Richardson,74,50 and above,New,2013-09-15,136,2,3179,4,4,1589,317
4890,AW00015889,Robert Wright,73,50 and above,New,2013-12-08,133,2,4848,6,6,2424,969
4891,AW00015890,James Russell,73,50 and above,New,2013-05-23,140,2,1375,4,4,687,229
4892,AW00015891,Jordan Lopez,73,50 and above,New,2013-12-26,133,1,40,2,2,40,40
4893,AW00015892,Pamela Srini,61,50 and above,New,2013-06-27,139,2,1402,5,5,701,175
4894,AW00015893,Yolanda Xu,71,50 and above,New,2013-06-23,139,2,1429,5,5,714,204
4895,AW00015894,Joanna Gutierrez,55,50 and above,New,2013-04-05,141,1,90,3,3,90,90
4896,AW00015895,Sophia Parker,55,50 and above,New,2013-06-24,139,1,62,3,3,62,62
4897,AW00015896,Samuel Jones,72,50 and above,New,2013-09-04,136,1,7,2,2,7,7
4898,AW00015897,Haley Cooper,72,50 and above,New,2013-09-02,136,2,3115,5,5,1557,311
4899,AW00015898,Isaiah Gonzalez,71,50 and above,New,2013-11-05,134,1,7,2,2,7,7
4900,AW00015899,Ian James,71,50 and above,New,2013-08-29,137,2,3134,4,4,1567,348
4901,AW00015900,Wyatt Roberts,64,50 and above,New,2013-03-08,142,1,700,4,4,700,700
4902,AW00015901,Taylor Bryant,70,50 and above,New,2013-06-02,139,2,1377,3,3,688,196
4903,AW00015902,Robert Diaz,70,50 and above,New,2013-06-05,139,2,1398,5,5,699,199
4904,AW00015903,Abigail Barnes,69,50 and above,New,2013-06-05,139,2,1373,5,5,686,196
4905,AW00015904,Janice Bennett,70,50 and above,New,2013-05-31,140,2,1395,4,4,697,232
4906,AW00015905,Taylor Taylor,69,50 and above,New,2013-12-04,133,2,4899,6,6,2449,979
4907,AW00015906,Kaitlyn Lewis,69,50 and above,New,2013-12-26,133,2,4761,4,4,2380,952
4908,AW00015907,Steven Bailey,69,50 and above,New,2013-10-01,135,1,5,1,1,5,5
4909,AW00015908,David Wilson,52,50 and above,New,2013-07-12,138,2,1414,6,6,707,176
4910,AW00015909,Cassidy Ross,68,50 and above,New,2013-07-19,138,2,1380,5,5,690,172
4911,AW00015910,Caleb Hughes,69,50 and above,New,2013-03-22,142,1,40,2,2,40,40
4912,AW00015911,Maria Baker,62,50 and above,New,2013-10-07,135,1,27,2,2,27,27
4913,AW00015912,Mya Simmons,68,50 and above,New,2013-06-06,139,1,94,3,3,94,94
4914,AW00015913,Antonio Hughes,68,50 and above,New,2013-03-27,142,1,712,4,4,712,712
4915,AW00015914,Logan Bryant,62,50 and above,New,2013-09-07,136,2,3080,3,3,1540,308
4916,AW00015915,Alex Cox,67,50 and above,New,2013-09-28,136,2,3103,2,2,1551,282
4917,AW00015916,Brandon Walker,67,50 and above,New,2013-12-05,133,2,4793,8,8,2396,1198
4918,AW00015917,Emily White,67,50 and above,New,2013-12-24,133,2,4679,2,2,2339,1169
4919,AW00015918,Roberto Ruiz,68,50 and above,New,2013-09-25,136,2,3150,4,4,1575,315
4920,AW00015919,Rebekah Prasad,62,50 and above,New,2013-12-24,133,2,84,3,3,42,21
4921,AW00015920,Colin Wu,62,50 and above,New,2013-07-20,138,3,6248,5,4,2082,624
4922,AW00015921,Donald Patel,57,50 and above,VIP,2013-09-27,136,3,6549,7,7,2183,545
4923,AW00015922,Roger Kumar,57,50 and above,New,2013-09-29,136,2,148,6,6,74,21
4924,AW00015923,Ricardo Raje,58,50 and above,VIP,2013-12-12,133,3,6592,8,8,2197,412
4925,AW00015924,Omar Wang,64,50 and above,New,2013-07-31,138,3,5744,6,6,1914,574
4926,AW00015925,Stanley Subram,64,50 and above,New,2013-08-19,137,3,5905,4,4,1968,536
4927,AW00015926,Donna Deng,64,50 and above,VIP,2013-07-09,138,3,6979,9,9,2326,436
4928,AW00015927,Gilbert Huang,63,50 and above,VIP,2013-07-02,138,3,6933,6,6,2311,433
4929,AW00015928,Priscilla Pal,64,50 and above,VIP,2013-07-23,138,3,6960,7,7,2320,435
4930,AW00015929,Karla Raji,63,50 and above,VIP,2013-09-10,136,3,6945,7,7,2315,347
4931,AW00015930,Tiffany He,65,50 and above,New,2013-09-06,136,1,84,4,4,84,84
4932,AW00015931,Micah Xu,65,50 and above,New,2013-08-10,137,3,5362,7,7,1787,487
4933,AW00015932,Tabitha Jimenez,64,50 and above,VIP,2013-08-21,137,3,7186,5,5,2395,422
4934,AW00015933,Clinton Dominguez,59,50 and above,VIP,2013-09-10,136,3,6932,7,7,2310,346
4935,AW00015934,Nichole Raji,64,50 and above,New,2013-09-08,136,2,3148,5,5,1574,314
4936,AW00015935,Amber King,81,50 and above,New,2013-04-18,141,1,7,2,2,7,7
4937,AW00015936,Abigail Johnson,86,50 and above,New,2013-11-01,134,1,40,2,2,40,40
4938,AW00015937,Grace Lewis,55,50 and above,New,2013-09-28,136,2,3145,5,5,1572,285
4939,AW00015938,Sean Collins,49,40-49,New,2013-10-25,135,1,7,2,2,7,7
4940,AW00015939,Jennifer Brown,55,50 and above,New,2013-07-02,138,1,40,2,2,40,40
4941,AW00015940,Jack Bryant,54,50 and above,New,2013-02-27,143,1,7,2,2,7,7
4942,AW00015941,Bailey Brooks,55,50 and above,New,2013-09-09,136,2,3105,3,3,1552,310
4943,AW00015942,Lucas Rodriguez,50,50 and above,New,2013-09-21,136,3,192,7,6,64,96
4944,AW00015943,Richard Watson,56,50 and above,New,2013-08-26,137,3,365,9,9,121,73
4945,AW00015944,Damien Lu,56,50 and above,New,2013-08-30,137,2,3235,6,6,1617,359
4946,AW00015945,Alexandria Kelly,50,50 and above,New,2013-07-31,138,1,7,2,2,7,7
4947,AW00015946,Wyatt Wilson,55,50 and above,New,2013-04-22,141,1,104,3,3,104,104
4948,AW00015947,Michelle Blue,55,50 and above,New,2013-08-30,137,1,7,2,2,7,7
4949,AW00015948,Angela Hughes,55,50 and above,New,2013-09-12,136,2,3093,4,4,1546,281
4950,AW00015949,Katherine Green,50,50 and above,New,2013-08-29,137,2,3158,3,3,1579,394
4951,AW00015950,Erin Peterson,64,50 and above,New,2013-10-09,135,1,7,2,2,7,7
4952,AW00015951,Jenna Baker,63,50 and above,New,2013-04-21,141,1,40,2,2,40,40
4953,AW00015952,Evan Cooper,64,50 and above,New,2013-09-09,136,2,3175,4,4,1587,352
4954,AW00015953,Julio Moreno,86,50 and above,New,2013-07-30,138,2,1358,3,3,679,194
4955,AW00015954,Marshall Deng,45,40-49,New,2013-09-14,136,2,3118,4,4,1559,346
4956,AW00015955,Neil Ortega,51,50 and above,New,2013-06-09,139,1,40,2,2,40,40
4957,AW00015956,Ryan Li,51,50 and above,New,2013-11-27,134,1,5,1,1,5,5
4958,AW00015957,Samuel Ross,56,50 and above,New,2013-07-22,138,1,164,2,2,164,164
4959,AW00015958,Nicole Ross,58,50 and above,New,2013-05-23,140,1,69,2,2,69,69
4960,AW00015959,Logan Rodriguez,58,50 and above,New,2013-09-09,136,2,3118,4,4,1559,346
4961,AW00015960,Brianna Bryant,57,50 and above,New,2013-12-25,133,1,5,1,1,5,5
4962,AW00015961,Ashley Walker,47,40-49,New,2013-09-14,136,2,3127,4,4,1563,347
4963,AW00015962,Benjamin Winter,53,50 and above,New,2013-11-23,134,1,62,3,3,62,62
4964,AW00015963,Madison Smith,47,40-49,New,2013-04-03,141,1,90,3,3,90,90
4965,AW00015964,Steven Cox,53,50 and above,New,2013-09-21,136,2,3118,4,4,1559,346
4966,AW00015965,Jennifer Watson,59,50 and above,New,2013-09-16,136,2,3109,4,4,1554,345
4967,AW00015966,Natalie Foster,64,50 and above,New,2013-08-30,137,1,5,1,1,5,5
4968,AW00015967,Dakota Diaz,65,50 and above,New,2013-05-15,140,1,5,1,1,5,5
4969,AW00015968,Edward Gonzalez,59,50 and above,New,2013-09-24,136,2,3100,3,3,1550,344
4970,AW00015969,Sean Murphy,48,40-49,New,2013-09-11,136,2,3110,4,4,1555,311
4971,AW00015970,Samuel Thompson,60,50 and above,New,2013-05-28,140,1,40,2,2,40,40
4972,AW00015971,Ryan Jenkins,84,50 and above,New,2013-06-19,139,1,40,2,2,40,40
4973,AW00015972,Caitlin Bailey,84,50 and above,New,2013-09-28,136,2,3149,6,6,1574,314
4974,AW00015973,Christopher Garcia,83,50 and above,New,2013-12-03,133,1,40,2,2,40,40
4975,AW00015974,Marcus Green,60,50 and above,New,2013-11-20,134,3,208,7,6,69,23
4976,AW00015975,Gabrielle Collins,54,50 and above,New,2013-09-18,136,1,166,3,3,166,166
4977,AW00015976,Kristopher Patel,60,50 and above,New,2013-09-14,136,2,3158,3,3,1579,350
4978,AW00015977,Julia Harris,60,50 and above,New,2013-10-28,135,1,40,2,2,40,40
4979,AW00015978,Xavier Walker,59,50 and above,New,2013-11-23,134,1,7,2,2,7,7
4980,AW00015979,Nicole Cook,60,50 and above,New,2013-06-26,139,1,5,1,1,5,5
4981,AW00015980,Gabrielle Morgan,60,50 and above,New,2013-09-13,136,2,3078,2,2,1539,342
4982,AW00015981,Gabriel Powell,60,50 and above,New,2013-05-04,140,1,125,2,2,125,125
4983,AW00015982,Jose Evans,60,50 and above,New,2013-10-01,135,1,5,1,1,5,5
4984,AW00015983,Alexis Ross,59,50 and above,New,2013-08-30,137,2,3135,4,4,1567,391
4985,AW00015984,Nathan Wright,60,50 and above,New,2013-09-26,136,2,3125,3,3,1562,347
4986,AW00015985,Devin Johnson,60,50 and above,New,2013-09-02,136,2,3180,4,4,1590,353
4987,AW00015986,Dalton Sanchez,65,50 and above,New,2013-07-14,138,2,1423,6,6,711,203
4988,AW00015987,Nicole Kelly,54,50 and above,New,2013-08-24,137,2,1405,4,4,702,175
4989,AW00015988,Edward Moore,66,50 and above,New,2013-10-26,135,1,90,4,4,90,90
4990,AW00015989,Savannah Campbell,60,50 and above,New,2013-09-07,136,2,3141,4,4,1570,349
4991,AW00015990,Eduardo Richardson,61,50 and above,New,2013-09-20,136,2,3100,3,3,1550,344
4992,AW00015991,David Taylor,67,50 and above,New,2013-09-04,136,2,3127,4,4,1563,347
4993,AW00015992,Isabelle Alexander,67,50 and above,New,2013-08-31,137,2,3195,6,6,1597,399
4994,AW00015993,Spencer Coleman,67,50 and above,New,2013-05-23,140,1,597,4,4,597,597
4995,AW00015994,Olivia Blue,67,50 and above,New,2013-07-31,138,2,1392,5,5,696,198
4996,AW00015995,Kaitlyn Johnson,68,50 and above,New,2013-08-14,137,1,609,4,4,609,609
4997,AW00015996,Emily Barnes,62,50 and above,New,2013-05-15,140,1,565,1,1,565,565
4998,AW00015997,Melissa Jenkins,77,50 and above,New,2013-12-19,133,2,4746,5,5,2373,1186
4999,AW00015998,Marissa Flores,83,50 and above,New,2013-09-08,136,1,2372,3,3,2372,2372
5000,AW00015999,Maria Hill,82,50 and above,New,2013-09-06,136,1,2355,2,2,2355,2355
5001,AW00016000,Gabrielle Ramirez,82,50 and above,New,2013-12-05,133,2,4814,8,8,2407,1203
5002,AW00016001,Ricardo Pal,82,50 and above,New,2013-03-08,142,1,7,2,2,7,7
5003,AW00016002,Paige Hayes,83,50 and above,New,2013-03-03,142,1,62,3,3,62,62
5004,AW00016003,Carol Robinson,82,50 and above,New,2013-04-03,141,1,5,1,1,5,5
5005,AW00016004,Joe Martinez,81,50 and above,New,2013-09-11,136,1,2518,6,6,2518,2518
5006,AW00016005,Jordan Hill,81,50 and above,New,2013-08-04,137,3,198,6,6,66,33
5007,AW00016006,Angelica Henderson,81,50 and above,New,2013-05-27,140,1,40,2,2,40,40
5008,AW00016007,Janelle Gonzalez,80,50 and above,New,2013-08-29,137,1,2330,2,2,2330,2330
5009,AW00016008,Morgan Allen,80,50 and above,New,2014-01-11,132,1,5,1,1,5,5
5010,AW00016009,Matthew Martinez,80,50 and above,New,2013-10-02,135,2,170,4,4,85,85
5011,AW00016010,Nicole Wood,80,50 and above,New,2013-07-29,138,1,7,2,2,7,7
5012,AW00016011,Maria Murphy,79,50 and above,New,2013-10-15,135,2,3657,6,6,1828,1828
5013,AW00016012,Grace Cooper,51,50 and above,New,2013-06-22,139,2,94,3,3,47,47
5014,AW00016013,Xavier Williams,51,50 and above,New,2013-02-17,143,1,90,3,3,90,90
5015,AW00016014,Christopher Wilson,46,40-49,New,2013-08-02,137,1,7,2,2,7,7
5016,AW00016015,Jessica Cooper,41,40-49,New,2013-01-21,144,1,575,2,2,575,575
5017,AW00016016,Bradley She,75,50 and above,New,2013-10-14,135,2,118,7,7,59,39
5018,AW00016017,Jeremy Ramirez,41,40-49,New,2013-07-31,138,1,60,2,2,60,60
5019,AW00016018,Emma Henderson,41,40-49,New,2013-02-04,143,1,90,3,3,90,90
5020,AW00016019,Amber Hernandez,41,40-49,New,2013-08-10,137,1,574,2,2,574,574
5021,AW00016020,Thomas Diaz,41,40-49,New,2013-05-06,140,1,596,3,3,596,596
5022,AW00016021,Shelby Sanchez,41,40-49,New,2013-06-27,139,1,540,1,1,540,540
5023,AW00016022,Devin Hernandez,41,40-49,New,2013-08-06,137,1,590,4,4,590,590
5024,AW00016023,Willie Zhang,72,50 and above,New,2013-08-09,137,2,167,7,7,83,41
5025,AW00016024,Isaac Hill,41,40-49,New,2014-01-09,132,1,5,1,1,5,5
5026,AW00016025,Jorge Sun,75,50 and above,Regular,2013-12-06,133,2,3831,4,4,1915,319
5027,AW00016026,Byron Jim├®nez,73,50 and above,Regular,2013-12-19,133,2,3804,3,3,1902,317
5028,AW00016027,Anne Vazquez,68,50 and above,Regular,2013-12-05,133,2,3826,3,3,1913,318
5029,AW00016028,Cody Cooper,74,50 and above,Regular,2013-12-15,133,2,3807,3,3,1903,317
5030,AW00016029,Abby Patel,73,50 and above,Regular,2013-12-06,133,2,3807,3,3,1903,317
5031,AW00016030,Max Martin,73,50 and above,New,2014-01-20,132,2,73,6,5,36,24
5032,AW00016031,Ian Allen,72,50 and above,Regular,2013-12-04,133,2,3750,2,2,1875,312
5033,AW00016032,Colin Chavez,66,50 and above,New,2013-04-23,141,2,91,4,4,45,45
5034,AW00016033,Erica Lin,48,40-49,Regular,2013-12-27,133,3,3743,4,4,1247,162
5035,AW00016034,Pamela Suri,57,50 and above,New,2013-11-25,134,1,7,2,2,7,7
5036,AW00016035,Sebastian Morgan,47,40-49,New,2014-01-24,132,2,51,3,3,25,51
5037,AW00016036,Maria Long,58,50 and above,New,2013-06-26,139,2,62,3,3,31,31
5038,AW00016037,Melissa Kelly,59,50 and above,New,2013-06-13,139,1,40,2,2,40,40
5039,AW00016038,Roy Sai,47,40-49,New,2013-12-10,133,2,84,4,4,42,21
5040,AW00016039,Steve Yang,59,50 and above,New,2013-02-18,143,1,5,1,1,5,5
5041,AW00016040,Casey Gill,46,40-49,New,2013-03-03,142,1,65,3,3,65,65
5042,AW00016041,Pedro Raman,59,50 and above,New,2013-01-29,144,1,65,3,3,65,65
5043,AW00016042,Ian Hall,83,50 and above,New,2013-06-29,139,1,25,1,1,25,25
5044,AW00016043,Mathew Romero,45,40-49,New,2013-12-06,133,2,62,3,3,31,8
5045,AW00016044,Connie Rai,61,50 and above,New,2013-03-17,142,1,69,2,2,69,69
5046,AW00016045,Evelyn Sara,56,50 and above,Regular,2013-12-18,133,3,3802,6,6,1267,165
5047,AW00016046,Robyn Gomez,56,50 and above,Regular,2013-11-30,134,3,3962,4,4,1320,180
5048,AW00016047,Taylor Johnson,57,50 and above,New,2013-11-28,134,1,5,1,1,5,5
5049,AW00016048,Kelli Yang,46,40-49,New,2013-04-16,141,1,40,2,2,40,40
5050,AW00016049,Ashlee Nara,57,50 and above,New,2013-07-05,138,1,40,2,2,40,40
5051,AW00016050,Reginald Moreno,63,50 and above,New,2013-10-17,135,2,77,5,5,38,11
5052,AW00016051,Leonard Xu,52,50 and above,Regular,2013-12-09,133,2,2747,2,2,1373,183
5053,AW00016052,Danny Gutierrez,63,50 and above,Regular,2013-12-25,133,2,2732,3,3,1366,182
5054,AW00016053,Frederick Perez,58,50 and above,Regular,2013-12-23,133,3,3752,5,5,1250,163
5055,AW00016054,Hector Ortega,64,50 and above,Regular,2013-12-18,133,3,3759,6,6,1253,163
5056,AW00016055,Ryan Lee,64,50 and above,New,2013-04-13,141,1,66,5,5,66,66
5057,AW00016056,Alison Shan,59,50 and above,New,2013-09-25,136,1,27,2,2,27,27
5058,AW00016057,Michele Gomez,59,50 and above,New,2013-02-12,143,1,40,2,2,40,40
5059,AW00016058,Margaret Zhang,60,50 and above,New,2013-11-06,134,2,38,4,4,19,6
5060,AW00016059,J├®sus Carlson,81,50 and above,New,2013-03-18,142,1,147,3,3,147,147
5061,AW00016060,Antonio Griffin,49,40-49,New,2014-01-23,132,1,7,2,2,7,7
5062,AW00016061,Miguel Butler,44,40-49,New,2013-08-12,137,1,592,3,3,592,592
5063,AW00016062,Katherine Johnson,44,40-49,New,2013-12-17,133,1,7,2,2,7,7
5064,AW00016063,Francisco Kapoor,44,40-49,New,2013-07-19,138,1,5,1,1,5,5
5065,AW00016064,Isabella Griffin,51,50 and above,New,2013-08-28,137,1,7,2,2,7,7
5066,AW00016065,Makayla Torres,50,50 and above,New,2013-09-10,136,1,572,4,4,572,572
5067,AW00016066,Alex Ramirez,45,40-49,New,2013-09-12,136,1,612,5,5,612,612
5068,AW00016067,Maria Butler,45,40-49,New,2013-09-01,136,1,665,6,6,665,665
5069,AW00016068,Jerry Shen,51,50 and above,New,2013-09-18,136,1,564,4,4,564,564
5070,AW00016069,Brianna Hall,50,50 and above,New,2013-09-12,136,1,580,3,3,580,580
5071,AW00016070,Sierra Phillips,50,50 and above,New,2014-01-05,132,1,40,2,2,40,40
5072,AW00016071,Taylor Rodriguez,49,40-49,New,2014-01-04,132,3,104,5,5,34,26
5073,AW00016072,Caleb Evans,43,40-49,New,2013-10-12,135,1,166,3,3,166,166
5074,AW00016073,Miranda Bryant,48,40-49,New,2013-12-12,133,1,64,3,3,64,64
5075,AW00016074,Caleb Roberts,48,40-49,New,2013-05-16,140,1,40,2,2,40,40
5076,AW00016075,Alexis Johnson,48,40-49,New,2013-10-26,135,1,7,2,2,7,7
5077,AW00016076,Catherine Rogers,43,40-49,New,2014-01-15,132,1,7,2,2,7,7
5078,AW00016077,Stephanie Rogers,43,40-49,New,2013-09-19,136,1,2401,4,4,2401,2401
5079,AW00016078,Nicole James,48,40-49,New,2013-09-11,136,1,2384,6,6,2384,2384
5080,AW00016079,Natalie Carter,48,40-49,New,2013-09-09,136,1,2325,3,3,2325,2325
5081,AW00016080,Oscar Patterson,51,50 and above,New,2013-09-08,136,1,567,3,3,567,567
5082,AW00016081,Arturo Cai,52,50 and above,New,2013-10-26,135,1,2320,1,1,2320,2320
5083,AW00016082,Autumn Zeng,46,40-49,New,2013-06-27,139,1,40,2,2,40,40
5084,AW00016083,Mindy Raje,53,50 and above,New,2013-06-18,139,1,562,2,2,562,562
5085,AW00016084,Allison Wright,52,50 and above,New,2013-12-15,133,1,5,1,1,5,5
5086,AW00016085,Trevor Gonzales,50,50 and above,New,2013-07-02,138,3,144,7,7,48,28
5087,AW00016086,Charles Watson,50,50 and above,New,2013-10-28,135,1,2407,4,4,2407,2407
5088,AW00016087,Micah Chen,50,50 and above,New,2013-10-14,135,1,2370,4,4,2370,2370
5089,AW00016088,Bryce Sanders,52,50 and above,New,2013-05-21,140,1,7,2,2,7,7
5090,AW00016089,Lucas Brooks,52,50 and above,New,2013-11-02,134,3,342,8,8,114,57
5091,AW00016090,Emma White,53,50 and above,New,2013-10-15,135,1,605,4,4,605,605
5092,AW00016091,Alyssa Lewis,42,40-49,New,2013-06-26,139,1,40,2,2,40,40
5093,AW00016092,Jessica Bryant,54,50 and above,New,2013-09-24,136,1,7,2,2,7,7
5094,AW00016093,Kaitlyn Morris,54,50 and above,New,2013-09-28,136,1,555,3,3,555,555
5095,AW00016094,Kayla Brown,48,40-49,New,2013-09-14,136,1,567,3,3,567,567
5096,AW00016095,Marcus Garcia,54,50 and above,New,2013-10-07,135,1,2330,2,2,2330,2330
5097,AW00016096,Kenneth She,51,50 and above,New,2013-10-25,135,3,212,9,9,70,30
5098,AW00016097,Jessica Stewart,50,50 and above,New,2013-07-17,138,3,104,5,5,34,17
5099,AW00016098,Jasmine Diaz,50,50 and above,New,2013-08-16,137,2,3101,7,6,1550,443
5100,AW00016099,Julian Jenkins,45,40-49,New,2013-11-29,134,1,90,3,3,90,90
5101,AW00016100,Jose Johnson,45,40-49,New,2013-10-06,135,1,2370,4,4,2370,2370
5102,AW00016101,Mary Lopez,50,50 and above,New,2013-10-14,135,1,2322,2,2,2322,2322
5103,AW00016102,Marcus Alexander,54,50 and above,New,2013-09-20,136,1,564,4,4,564,564
5104,AW00016103,Haley Hill,43,40-49,New,2013-08-05,137,2,3142,4,4,1571,523
5105,AW00016104,Jordan Hernandez,54,50 and above,New,2013-10-28,135,1,2415,4,4,2415,2415
5106,AW00016105,Kristy Diaz,55,50 and above,New,2013-09-29,136,1,2362,4,4,2362,2362
5107,AW00016106,Ian Barnes,55,50 and above,New,2014-01-13,132,3,158,9,6,52,22
5108,AW00016107,Jordan Edwards,45,40-49,New,2013-05-14,140,1,40,2,2,40,40
5109,AW00016108,Bryce Howard,50,50 and above,New,2013-10-19,135,1,634,4,4,634,634
5110,AW00016109,Adam Turner,55,50 and above,New,2013-10-25,135,1,549,2,2,549,549
5111,AW00016110,Brandon Long,56,50 and above,New,2013-10-24,135,1,651,3,3,651,651
5112,AW00016111,Allison Green,45,40-49,New,2013-10-05,135,1,2341,5,5,2341,2341
5113,AW00016112,Frank Munoz,57,50 and above,New,2013-10-01,135,1,2374,4,4,2374,2374
5114,AW00016113,Roger Lal,46,40-49,New,2013-10-12,135,1,2392,5,5,2392,2392
5115,AW00016114,Gavin Ross,57,50 and above,New,2013-10-17,135,1,2320,1,1,2320,2320
5116,AW00016115,Jennifer Diaz,52,50 and above,New,2013-03-28,142,1,7,2,2,7,7
5117,AW00016116,Bego├▒a Hurtado,52,50 and above,New,2013-10-25,135,1,2342,2,2,2342,2342
5118,AW00016117,Brad Lal,57,50 and above,New,2013-11-21,134,1,86,4,4,86,86
5119,AW00016118,James Wright,57,50 and above,New,2013-10-21,135,1,2564,5,5,2564,2564
5120,AW00016119,Hailey Watson,58,50 and above,New,2013-02-08,143,1,14,2,2,14,14
5121,AW00016120,Bryce Ramirez,48,40-49,New,2013-10-30,135,1,7,2,2,7,7
5122,AW00016121,Kaitlyn Ross,59,50 and above,New,2013-11-23,134,1,614,3,3,614,614
5123,AW00016122,Jason Phillips,58,50 and above,New,2013-10-06,135,1,570,3,3,570,570
5124,AW00016123,Natalie Patterson,58,50 and above,New,2013-11-05,134,1,630,3,3,630,630
5125,AW00016124,Eduardo Murphy,58,50 and above,New,2013-11-18,134,1,614,5,5,614,614
5126,AW00016125,Victoria Watson,59,50 and above,New,2013-12-03,133,1,589,4,4,589,589
5127,AW00016126,Faith Kelly,58,50 and above,New,2013-09-29,136,1,580,3,3,580,580
5128,AW00016127,Amanda Edwards,42,40-49,New,2013-10-14,135,1,619,4,4,619,619
5129,AW00016128,Destiny Ward,48,40-49,New,2013-12-13,133,1,540,1,1,540,540
5130,AW00016129,Jordyn Russell,59,50 and above,New,2013-11-12,134,1,565,1,1,565,565
5131,AW00016130,Mike Seamans,54,50 and above,New,2013-09-11,136,1,62,3,3,62,62
5132,AW00016131,Albert Romero,60,50 and above,New,2013-11-05,134,1,166,3,3,166,166
5133,AW00016132,Sierra Nelson,54,50 and above,New,2013-01-18,144,1,2459,4,4,2459,2459
5134,AW00016133,Dylan Simmons,47,40-49,New,2014-01-04,132,3,165,8,8,55,15
5135,AW00016134,Roy Hernandez,53,50 and above,New,2013-04-26,141,1,14,2,2,14,14
5136,AW00016135,Chelsea Raman,53,50 and above,New,2013-11-04,134,1,580,3,3,580,580
5137,AW00016136,George Srini,53,50 and above,New,2013-11-27,134,1,565,1,1,565,565
5138,AW00016137,Timothy King,53,50 and above,New,2013-11-09,134,1,555,3,3,555,555
5139,AW00016138,David Butler,53,50 and above,New,2013-11-05,134,1,565,1,1,565,565
5140,AW00016139,Jacqueline Alexander,54,50 and above,New,2013-11-09,134,1,655,5,5,655,655
5141,AW00016140,Seth Harris,54,50 and above,New,2013-03-25,142,1,2528,3,3,2528,2528
